AT,BE,BG,CH,CZ,EE,ES,FI,FR,GR,HR,HU,LT,LV,NL,PL,PT,RO,RS,SI,SK
59.0262336730957,60.3099250793457,115.52692413330078,98.22705841064453,51.725975036621094,29.148717880249023,57.54819869995117,44.230224609375,35.12617874145508,70.65728759765625,55.84830856323242,73.27661895751953,23.81864356994629,49.10017013549805,93.21564483642578,76.2548828125,41.72197723388672,75.58132934570312,58.17512512207031,76.65003204345703,62.758331298828125
68.06934356689453,62.65816879272461,124.62554168701172,105.76156616210938,66.0159683227539,34.10548400878906,78.78876495361328,45.628238677978516,53.49475860595703,84.74858856201172,64.58772277832031,89.03156280517578,32.861087799072266,56.78551483154297,94.61495208740234,80.71630859375,67.55891418457031,88.36861419677734,68.26416778564453,83.68241882324219,76.93229675292969
48.3767204284668,37.4544563293457,84.17406463623047,88.1647720336914,60.63337707519531,12.532271385192871,115.04032897949219,6.164279460906982,40.55673599243164,66.17278289794922,52.451969146728516,64.4286880493164,13.878662109375,22.693408966064453,51.858970642089844,32.264949798583984,115.1686782836914,61.59797668457031,59.031803131103516,61.944549560546875,58.66807174682617
48.06095504760742,32.52907180786133,81.13076782226562,92.03968048095703,73.30844116210938,20.933650970458984,90.802734375,11.793335914611816,43.302425384521484,64.64881134033203,64.15951538085938,61.64943313598633,23.434368133544922,24.266836166381836,44.43927001953125,43.08588409423828,92.52047729492188,59.81304931640625,69.58399200439453,63.18537521362305,52.41905975341797
19.2627010345459,5.8324737548828125,38.374542236328125,60.6419677734375,14.225536346435547,22.38595962524414,2.0283522605895996,4.009835720062256,8.321061134338379,21.316932678222656,35.728797912597656,28.695127487182617,19.453994750976562,23.21002960205078,10.050714492797852,114.85257720947266,2.819697856903076,20.468700408935547,38.82008361816406,26.184307098388672,18.05061149597168
24.73605728149414,9.835707664489746,52.501583099365234,73.5274658203125,26.19858169555664,27.986751556396484,6.45574426651001,6.111498832702637,12.123181343078613,28.312572479248047,44.524532318115234,34.661624908447266,23.99036979675293,25.060487747192383,16.62297248840332,109.98577880859375,7.046665191650391,27.20218849182129,52.25379180908203,35.0882682800293,24.35676383972168
23.956012725830078,9.27865219116211,47.18989944458008,71.07295227050781,26.7579402923584,31.06395149230957,6.119645595550537,6.364968299865723,11.832117080688477,28.054304122924805,43.925079345703125,35.34341049194336,28.829137802124023,27.85841178894043,14.741862297058105,108.26363372802734,6.575716018676758,25.850440979003906,50.956180572509766,36.94711685180664,26.1455020904541
54.58804702758789,35.874305725097656,82.87162780761719,98.76038360595703,76.18681335449219,43.996971130371094,87.24591064453125,16.70900535583496,35.219242095947266,70.53655242919922,79.32032775878906,62.115413665771484,56.104034423828125,52.809974670410156,45.72006607055664,93.37255859375,80.35485076904297,59.80565643310547,77.79895782470703,71.05612182617188,83.19817352294922
71.79685974121094,47.27717971801758,104.64315032958984,111.30144500732422,93.59542083740234,79.66544342041016,51.97454071044922,58.829410552978516,51.702369689941406,87.91868591308594,97.40049743652344,97.39678955078125,114.25243377685547,103.59785461425781,55.48927688598633,122.98886108398438,49.39579391479492,68.31702423095703,92.7339859008789,98.4917984008789,116.37286376953125
129.83248901367188,94.94042205810547,126.15015411376953,123.21047973632812,156.18887329101562,87.97925567626953,148.1461944580078,40.77811050415039,101.06217193603516,146.6627197265625,136.90347290039062,143.5442352294922,131.476318359375,129.44590759277344,134.22291564941406,109.80226135253906,140.22149658203125,146.6453094482422,126.89471435546875,139.69415283203125,203.70767211914062
