AT,BE,BG,CH,CZ,EE,ES,FI,FR,GR,HR,HU,LT,LV,NL,PL,PT,RO,RS,SI,SK
98.16375732421875,84.09199523925781,78.41860961914062,98.50582122802734,91.73101806640625,24.73052978515625,130.22947692871094,15.09218692779541,87.0514144897461,99.10574340820312,90.6375503540039,104.09186553955078,23.33879280090332,23.042699813842773,65.51531219482422,47.39546203613281,133.0438232421875,88.07445526123047,93.5770263671875,93.88959503173828,95.7655029296875
140.37451171875,143.40914916992188,142.0775909423828,145.07406616210938,144.362548828125,67.92613220214844,154.59384155273438,40.478023529052734,148.67868041992188,153.15557861328125,165.4474334716797,159.8815460205078,65.00296783447266,59.73860549926758,125.69849395751953,127.72789764404297,155.11798095703125,137.8125457763672,165.63526916503906,127.46136474609375,152.3624267578125
164.15147399902344,139.1094512939453,143.4956817626953,143.81002807617188,163.55477905273438,97.65283203125,147.5384063720703,61.649383544921875,141.7868194580078,150.7051544189453,144.28782653808594,182.33677673339844,97.0020751953125,97.56916046142578,144.70050048828125,126.4012222290039,145.97317504882812,158.71051025390625,144.4833221435547,155.43814086914062,173.1385498046875
370.7888488769531,325.7394104003906,296.36163330078125,250.45263671875,379.7597961425781,199.17591857910156,175.49295043945312,171.1725311279297,246.832763671875,271.497314453125,344.55499267578125,329.9174499511719,226.2250518798828,223.48196411132812,321.38446044921875,215.94589233398438,175.17039489746094,325.7160949707031,366.11053466796875,332.7656555175781,356.7439880371094
93.38467407226562,62.4522705078125,151.45555114746094,102.30430603027344,109.94573974609375,84.8040542602539,47.37489700317383,70.83219909667969,41.700721740722656,122.25051879882812,128.57786560058594,149.7234649658203,73.18785858154297,84.74042510986328,61.33464431762695,111.63449096679688,46.266815185546875,132.0260467529297,141.2974090576172,104.67811584472656,121.98678588867188
113.59004211425781,101.44058990478516,115.4081802368164,113.13151550292969,115.00895690917969,46.32497024536133,106.10070037841797,16.881505966186523,101.76780700683594,119.95491790771484,139.99362182617188,139.79931640625,49.09209442138672,51.72414016723633,83.66608428955078,80.01763153076172,112.60380554199219,113.29840087890625,119.8553237915039,110.80845642089844,134.33718872070312
104.1474609375,93.56004333496094,104.4497299194336,105.4034194946289,92.99959564208984,45.37565612792969,92.8798828125,17.73937225341797,98.3887939453125,119.24520874023438,125.75330352783203,133.72532653808594,60.90981674194336,51.85704803466797,88.98603057861328,81.79118347167969,97.98501586914062,116.95870971679688,108.71392059326172,104.91860961914062,129.00845336914062
187.4862518310547,142.6562957763672,203.95823669433594,179.3974609375,239.1305694580078,155.65737915039062,162.54795837402344,-18.7289981842041,143.75978088378906,198.3576202392578,198.5367889404297,258.1268615722656,178.42832946777344,142.28684997558594,148.4583740234375,171.72177124023438,155.51963806152344,215.4032745361328,203.4867401123047,206.38949584960938,219.203125
99.6546630859375,62.110443115234375,88.2864990234375,111.0093994140625,122.51507568359375,118.5305404663086,-28.444805145263672,23.617328643798828,9.699692726135254,86.48661041259766,66.25767517089844,79.10417175292969,118.55133056640625,100.35809326171875,74.2313461303711,120.25011444091797,-39.03533935546875,73.00889587402344,66.3988037109375,83.59361267089844,85.61593627929688
67.98192596435547,18.716951370239258,78.9801025390625,96.48700714111328,37.95125198364258,-5.1291961669921875,61.49631118774414,-3.167478322982788,14.931559562683105,84.41194152832031,71.44096374511719,89.82648468017578,-1.282687783241272,-4.715660095214844,14.76146125793457,13.357139587402344,56.85700607299805,82.12396240234375,80.71754455566406,71.86233520507812,117.20175170898438
